,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
66,Field5 - white_grape,000042,"(51.03672403270175, 0.7925735258974653)",0.9,0.96,0.65
67,Field5 - white_grape,000043,"(51.038153795182374, 0.7945295830956396)",0.19,0.42,0.97
68,Field5 - white_grape,000044,"(51.03803295418563, 0.7943884126186067)",0.34,0.84,0.97
69,Field5 - white_grape,000045,"(51.03791211318889, 0.7942472421415738)",0.56,0.53,0.03
70,Field5 - white_grape,000046,"(51.037791272192145, 0.7941060716645408)",0.0,0.21,0.48
71,Field5 - white_grape,000047,"(51.0376704311954, 0.7939649011875078)",0.16,0.56,0.26
72,Field5 - white_grape,000048,"(51.03754959019866, 0.793823730710475)",0.48,0.65,0.98
73,Field5 - white_grape,000049,"(51.037428749201915, 0.7936825602334421)",0.02,0.53,0.58
74,Field5 - white_grape,00004A,"(51.03730790820517, 0.7935413897564091)",0.57,0.77,0.92
75,Field5 - white_grape,00004B,"(51.03718706720843, 0.7934002192793762)",0.42,0.74,0.72
76,Field5 - white_grape,00004C,"(51.037066226211685, 0.7932590488023433)",0.05,0.82,0.39
77,Field5 - white_grape,00004D,"(51.03694538521494, 0.7931178783253103)",0.06,0.03,0.37
78,Field5 - white_grape,00004E,"(51.0368245442182, 0.7929767078482775)",0.07,0.54,0.5
79,Field5 - white_grape,00004F,"(51.036703703221455, 0.7928355373712445)",0.61,0.21,0.76
80,Field5 - white_grape,000050,"(51.03658286222471, 0.7926943668942116)",0.16,0.6,0.33
81,Field5 - white_grape,000051,"(51.03646202122797, 0.7925531964171786)",0.47,0.08,0.41
82,Field5 - white_grape,000052,"(51.03813346570209, 0.7947915945694143)",0.6,0.59,0.81
83,Field5 - white_grape,000053,"(51.038012624705345, 0.7946504240923813)",0.04,0.44,0.87
84,Field5 - white_grape,000054,"(51.0378917837086, 0.7945092536153484)",0.09,0.75,0.49
85,Field5 - white_grape,000055,"(51.03777094271186, 0.7943680831383155)",0.16,0.25,0.01
86,Field5 - white_grape,000056,"(51.037650101715116, 0.7942269126612825)",0.22,0.49,0.23
87,Field5 - white_grape,000057,"(51.03752926071837, 0.7940857421842495)",0.81,0.97,0.23
88,Field5 - white_grape,000058,"(51.03740841972163, 0.7939445717072167)",0.08,0.62,0.49
89,Field5 - white_grape,000059,"(51.037287578724886, 0.7938034012301838)",0.91,0.39,0.41
90,Field5 - white_grape,00005A,"(51.03716673772814, 0.7936622307531508)",0.35,0.3,0.0
91,Field5 - white_grape,00005B,"(51.0370458967314, 0.7935210602761179)",0.58,0.81,0.32
92,Field5 - white_grape,00005C,"(51.036925055734656, 0.793379889799085)",0.87,0.41,0.06
93,Field5 - white_grape,00005D,"(51.03680421473791, 0.793238719322052)",0.78,0.47,0.9
94,Field5 - white_grape,00005E,"(51.03668337374117, 0.7930975488450192)",0.23,0.55,0.1
95,Field5 - white_grape,00005F,"(51.036562532744426, 0.7929563783679862)",1.0,0.43,0.95
96,Field5 - white_grape,000060,"(51.03644169174768, 0.7928152078909533)",0.94,0.09,0.7
97,Field5 - white_grape,000061,"(51.03632085075094, 0.7926740374139203)",0.68,0.42,0.98
98,Field5 - white_grape,000062,"(51.038113136221796, 0.7950536060431889)",0.21,0.57,0.6
99,Field5 - white_grape,000063,"(51.03799229522505, 0.794912435566156)",0.24,0.41,0.21
100,Field5 - white_grape,000064,"(51.03787145422831, 0.794771265089123)",0.82,0.19,0.49
101,Field5 - white_grape,000065,"(51.037750613231566, 0.7946300946120901)",0.1,1.0,0.86
102,Field5 - white_grape,000066,"(51.03762977223482, 0.7944889241350572)",0.87,0.0,0.79
103,Field5 - white_grape,000067,"(51.03750893123808, 0.7943477536580242)",0.46,0.49,0.0
104,Field5 - white_grape,000068,"(51.037388090241336, 0.7942065831809912)",0.2,0.77,0.94
105,Field5 - white_grape,000069,"(51.03726724924459, 0.7940654127039584)",0.5,0.3,0.56
106,Field5 - white_grape,00006A,"(51.03714640824785, 0.7939242422269255)",0.47,0.64,0.91
107,Field5 - white_grape,00006B,"(51.037025567251106, 0.7937830717498925)",0.05,0.13,0.26
108,Field5 - white_grape,00006C,"(51.03690472625436, 0.7936419012728596)",0.77,0.51,0.4
109,Field5 - white_grape,00006D,"(51.03678388525762, 0.7935007307958267)",0.47,0.3,0.66
110,Field5 - white_grape,00006E,"(51.03666304426088, 0.7933595603187937)",0.51,0.56,0.27
111,Field5 - white_grape,00006F,"(51.03654220326413, 0.7932183898417609)",0.22,0.3,0.56
112,Field5 - white_grape,000070,"(51.03642136226739, 0.7930772193647279)",0.49,0.97,0.66
113,Field5 - white_grape,000071,"(51.03630052127065, 0.792936048887695)",0.89,0.26,0.67
114,Field5 - white_grape,000072,"(51.036179680273904, 0.792794878410662)",0.41,0.72,0.4
115,Field5 - white_grape,000073,"(51.0380928067415, 0.7953156175169681)",0.39,0.72,0.24
116,Field5 - white_grape,000074,"(51.03797196574476, 0.7951744470399352)",0.32,0.76,0.17
117,Field5 - white_grape,000075,"(51.037851124748016, 0.7950332765629023)",0.42,0.19,0.16
118,Field5 - white_grape,000076,"(51.03773028375127, 0.7948921060858694)",0.64,0.15,0.21
119,Field5 - white_grape,000077,"(51.03760944275453, 0.7947509356088365)",0.26,0.15,0.94
120,Field5 - white_grape,000078,"(51.03748860175779, 0.7946097651318036)",0.36,0.67,0.94
121,Field5 - white_grape,000079,"(51.03736776076104, 0.7944685946547706)",0.5,0.08,0.45
122,Field5 - white_grape,00007A,"(51.0372469197643, 0.7943274241777376)",0.57,0.97,0.77
123,Field5 - white_grape,00007B,"(51.03712607876756, 0.7941862537007047)",0.51,0.79,0.98
124,Field5 - white_grape,00007C,"(51.03700523777081, 0.7940450832236718)",0.8,0.52,0.04
125,Field5 - white_grape,00007D,"(51.03688439677407, 0.7939039127466389)",0.65,0.3,0.5
126,Field5 - white_grape,00007E,"(51.03676355577733, 0.793762742269606)",0.7,0.07,0.63
127,Field5 - white_grape,00007F,"(51.036642714780584, 0.7936215717925731)",0.0,0.14,0.33
128,Field5 - white_grape,000080,"(51.03652187378384, 0.7934804013155401)",0.75,0.82,0.26
129,Field5 - white_grape,000081,"(51.0364010327871, 0.7933392308385072)",0.27,0.46,0.26
130,Field5 - white_grape,000082,"(51.036280191790354, 0.7931980603614742)",0.5,0.92,0.23
131,Field5 - white_grape,000083,"(51.03615935079361, 0.7930568898844413)",0.68,0.16,0.26
132,Field5 - white_grape,000084,"(51.03603850979687, 0.7929157194074083)",0.87,0.89,0.94
133,Field5 - white_grape,000085,"(51.03807247726122, 0.7955776289907428)",0.34,0.22,0.86
134,Field5 - white_grape,000086,"(51.037951636264474, 0.7954364585137098)",0.85,0.5,0.85
135,Field5 - white_grape,000087,"(51.03783079526773, 0.7952952880366769)",0.49,0.73,0.17
136,Field5 - white_grape,000088,"(51.03770995427099, 0.795154117559644)",0.14,0.63,0.87
137,Field5 - white_grape,000089,"(51.037589113274244, 0.795012947082611)",0.42,0.26,0.5
138,Field5 - white_grape,00008A,"(51.0374682722775, 0.7948717766055782)",0.81,0.09,0.8
139,Field5 - white_grape,00008B,"(51.03734743128076, 0.7947306061285453)",0.72,0.33,0.11
140,Field5 - white_grape,00008C,"(51.037226590284014, 0.7945894356515123)",0.29,0.72,0.54
141,Field5 - white_grape,00008D,"(51.03710574928727, 0.7944482651744793)",0.23,0.88,0.2
142,Field5 - white_grape,00008E,"(51.03698490829053, 0.7943070946974464)",0.2,0.2,0.58
143,Field5 - white_grape,00008F,"(51.036864067293784, 0.7941659242204135)",0.03,1.0,0.7
144,Field5 - white_grape,000090,"(51.03674322629704, 0.7940247537433806)",0.58,0.13,0.33
145,Field5 - white_grape,000091,"(51.0366223853003, 0.7938835832663477)",0.37,1.0,0.1
146,Field5 - white_grape,000092,"(51.036501544303555, 0.7937424127893148)",0.6,0.84,0.06
147,Field5 - white_grape,000093,"(51.03638070330681, 0.7936012423122818)",0.83,0.1,0.38
148,Field5 - white_grape,000094,"(51.03625986231007, 0.7934600718352489)",0.09,0.19,0.31
149,Field5 - white_grape,000095,"(51.036139021313325, 0.7933189013582159)",0.23,0.36,0.81
150,Field5 - white_grape,000096,"(51.03601818031658, 0.793177730881183)",0.44,0.31,0.38
151,Field5 - white_grape,000097,"(51.03589733931984, 0.79303656040415)",0.11,0.54,0.93
152,Field5 - white_grape,000098,"(51.03793130678419, 0.7956984699874844)",0.39,0.82,0.27
153,Field5 - white_grape,000099,"(51.037810465787445, 0.7955572995104514)",0.71,0.65,0.76
154,Field5 - white_grape,00009A,"(51.0376896247907, 0.7954161290334185)",0.26,0.31,0.65
155,Field5 - white_grape,00009B,"(51.03756878379396, 0.7952749585563856)",0.98,0.16,0.29
156,Field5 - white_grape,00009C,"(51.037447942797215, 0.7951337880793526)",0.16,0.73,0.68
157,Field5 - white_grape,00009D,"(51.03732710180047, 0.7949926176023198)",0.82,0.16,0.33
158,Field5 - white_grape,00009E,"(51.03720626080373, 0.7948514471252869)",0.9,0.99,0.95
159,Field5 - white_grape,00009F,"(51.037085419806985, 0.7947102766482539)",0.76,0.99,0.42
160,Field5 - white_grape,0000A0,"(51.03696457881024, 0.7945691061712209)",0.85,0.26,0.89
161,Field5 - white_grape,0000A1,"(51.0368437378135, 0.794427935694188)",0.56,0.92,0.3
162,Field5 - white_grape,0000A2,"(51.036722896816755, 0.7942867652171551)",1.0,0.05,0.38
163,Field5 - white_grape,0000A3,"(51.03660205582001, 0.7941455947401221)",0.68,0.29,0.5
164,Field5 - white_grape,0000A4,"(51.03648121482327, 0.7940044242630893)",0.68,0.01,0.54
165,Field5 - white_grape,0000A5,"(51.036360373826525, 0.7938632537860564)",0.68,0.15,0.19
166,Field5 - white_grape,0000A6,"(51.03623953282978, 0.7937220833090234)",0.68,0.12,0.38
167,Field5 - white_grape,0000A7,"(51.03611869183304, 0.7935809128319905)",0.88,0.08,0.48
168,Field5 - white_grape,0000A8,"(51.035997850836296, 0.7934397423549575)",0.45,0.35,0.96
169,Field5 - white_grape,0000A9,"(51.03779013630715, 0.7958193109842308)",0.45,0.82,0.17
170,Field5 - white_grape,0000AA,"(51.03766929531041, 0.7956781405071978)",1.0,0.6,0.44
171,Field5 - white_grape,0000AB,"(51.037548454313665, 0.7955369700301649)",0.04,0.16,0.59
172,Field5 - white_grape,0000AC,"(51.03742761331692, 0.795395799553132)",0.72,0.95,0.7
173,Field5 - white_grape,0000AD,"(51.03730677232018, 0.795254629076099)",0.99,0.71,0.43
174,Field5 - white_grape,0000AE,"(51.037185931323435, 0.7951134585990661)",0.59,0.25,0.6
175,Field5 - white_grape,0000AF,"(51.03706509032669, 0.7949722881220332)",0.36,0.83,0.88
176,Field5 - white_grape,0000B0,"(51.03694424932995, 0.7948311176450003)",0.73,0.17,0.84
177,Field5 - white_grape,0000B1,"(51.036823408333206, 0.7946899471679673)",0.02,0.08,0.29
178,Field5 - white_grape,0000B2,"(51.03670256733646, 0.7945487766909344)",0.55,0.33,0.81
179,Field5 - white_grape,0000B3,"(51.03658172633972, 0.7944076062139015)",0.12,0.82,0.11
180,Field5 - white_grape,0000B4,"(51.036460885342976, 0.7942664357368685)",0.66,0.91,0.29
181,Field5 - white_grape,0000B5,"(51.03764896583012, 0.7959401519809725)",0.21,0.66,0.98
182,Field5 - white_grape,0000B6,"(51.03752812483338, 0.7957989815039395)",0.08,0.78,0.48
183,Field5 - white_grape,0000B7,"(51.037407283836636, 0.7956578110269066)",0.56,0.0,0.56
184,Field5 - white_grape,0000B8,"(51.03728644283989, 0.7955166405498737)",0.1,0.98,0.08
185,Field5 - white_grape,0000B9,"(51.03716560184315, 0.7953754700728407)",0.43,0.76,0.78
186,Field5 - white_grape,0000BA,"(51.037044760846406, 0.7952342995958078)",0.33,0.78,0.73
187,Field5 - white_grape,0000BB,"(51.03692391984966, 0.7950931291187749)",0.03,0.18,0.17
188,Field5 - white_grape,0000BC,"(51.03680307885292, 0.794951958641742)",0.75,0.54,0.35
189,Field5 - white_grape,0000BD,"(51.036682237856176, 0.794810788164709)",0.28,0.63,0.78
190,Field5 - white_grape,0000BE,"(51.03656139685943, 0.7946696176876761)",0.77,0.6,0.36
191,Field5 - white_grape,0000BF,"(51.037507795353086, 0.7960609929777142)",0.85,0.36,0.92
192,Field5 - white_grape,0000C0,"(51.03738695435634, 0.7959198225006812)",0.66,0.62,0.1
193,Field5 - white_grape,0000C1,"(51.0372661133596, 0.7957786520236483)",0.25,0.93,0.63
194,Field5 - white_grape,0000C2,"(51.03714527236286, 0.7956374815466154)",0.68,0.26,0.09
195,Field5 - white_grape,0000C3,"(51.03702443136611, 0.7954963110695824)",0.36,1.0,0.76
196,Field5 - white_grape,0000C4,"(51.03690359036937, 0.7953551405925495)",0.58,0.4,0.04
197,Field5 - white_grape,0000C5,"(51.03678274937263, 0.7952139701155166)",0.38,0.91,0.22
198,Field5 - white_grape,0000C6,"(51.03666190837588, 0.7950727996384837)",0.26,0.72,0.08
199,Field5 - white_grape,0000C7,"(51.03724578387931, 0.7960406634974274)",0.34,0.72,0.35
200,Field5 - white_grape,0000C8,"(51.03712494288256, 0.7958994930203945)",0.25,0.91,0.79
201,Field5 - white_grape,0000C9,"(51.03700410188582, 0.7957583225433617)",0.8,0.5,0.16
202,Field5 - white_grape,0000CA,"(51.03688326088908, 0.7956171520663287)",0.45,0.84,0.67
203,Field5 - white_grape,0000CB,"(51.036762419892334, 0.7954759815892958)",0.75,0.77,0.6
204,Field5 - white_grape,0000CC,"(51.03664157889559, 0.7953348111122629)",0.3,0.96,0.01
205,Field5 - white_grape,0000CD,"(51.03710461340228, 0.7961615044941691)",0.72,0.48,0.79
206,Field5 - white_grape,0000CE,"(51.036983772405534, 0.7960203340171362)",0.68,0.37,0.79
207,Field5 - white_grape,0000CF,"(51.03686293140879, 0.7958791635401034)",0.51,0.61,0.05
208,Field5 - white_grape,0000D0,"(51.03674209041205, 0.7957379930630704)",0.97,0.12,0.07
209,Field5 - white_grape,0000D1,"(51.036842601928505, 0.7961411750138779)",0.15,0.1,0.86
0,Field6 - white_grape,000000,"(51.040618117494276, 0.7938496253118631)",0.16,0.8,0.87
1,Field6 - white_grape,000001,"(51.0407046593862, 0.7941967708932082)",0.52,0.19,0.39
2,Field6 - white_grape,000002,"(51.04060061351316, 0.7940752210390536)",0.66,0.17,0.79
3,Field6 - white_grape,000003,"(51.040496567640126, 0.7939536711848991)",0.86,0.47,0.6
4,Field6 - white_grape,000004,"(51.04039252176709, 0.7938321213307447)",0.97,0.91,0.24
5,Field6 - white_grape,000005,"(51.04028847589405, 0.7937105714765901)",0.29,0.03,0.85
6,Field6 - white_grape,000006,"(51.040184430021014, 0.7935890216224355)",0.5,0.5,0.44
7,Field6 - white_grape,000007,"(51.04008038414798, 0.793467471768281)",0.28,0.61,0.98
8,Field6 - white_grape,000008,"(51.03997633827494, 0.7933459219141266)",0.33,0.29,0.39
9,Field6 - white_grape,000009,"(51.0398722924019, 0.793224372059972)",0.55,0.85,0.0
10,Field6 - white_grape,00000A,"(51.04079120127812, 0.7945439164745578)",0.67,0.33,0.17
11,Field6 - white_grape,00000B,"(51.04068715540508, 0.7944223666204033)",0.26,0.8,0.86
12,Field6 - white_grape,00000C,"(51.040583109532044, 0.7943008167662488)",0.66,0.19,0.34
13,Field6 - white_grape,00000D,"(51.040479063659006, 0.7941792669120942)",0.01,1.0,0.51
14,Field6 - white_grape,00000E,"(51.04037501778597, 0.7940577170579397)",0.87,0.66,0.75
15,Field6 - white_grape,00000F,"(51.04027097191293, 0.7939361672037852)",0.72,0.91,0.03
16,Field6 - white_grape,000010,"(51.040166926039895, 0.7938146173496307)",0.6,0.97,0.2
17,Field6 - white_grape,000011,"(51.04006288016686, 0.7936930674954761)",0.69,0.57,0.95
18,Field6 - white_grape,000012,"(51.03995883429382, 0.7935715176413216)",0.09,0.73,0.5
19,Field6 - white_grape,000013,"(51.03985478842078, 0.7934499677871671)",0.35,0.99,0.21
20,Field6 - white_grape,000014,"(51.039750742547746, 0.7933284179330126)",0.98,0.71,0.07
21,Field6 - white_grape,000015,"(51.03964669667471, 0.793206868078858)",0.24,0.78,0.54
22,Field6 - white_grape,000016,"(51.03954265080167, 0.7930853182247035)",0.7,0.68,0.25
23,Field6 - white_grape,000017,"(51.03943860492863, 0.7929637683705489)",0.81,0.25,0.56
24,Field6 - white_grape,000018,"(51.03933455905559, 0.7928422185163945)",0.55,0.7,0.84
25,Field6 - white_grape,000019,"(51.03923051318255, 0.7927206686622399)",0.64,0.0,0.66
26,Field6 - white_grape,00001A,"(51.039126467309515, 0.7925991188080853)",0.85,0.12,0.21
27,Field6 - white_grape,00001B,"(51.04066965142396, 0.7946479623475938)",0.03,0.53,0.9
28,Field6 - white_grape,00001C,"(51.040565605550924, 0.7945264124934394)",0.03,0.34,0.32
29,Field6 - white_grape,00001D,"(51.04046155967789, 0.7944048626392848)",0.05,0.25,0.9
30,Field6 - white_grape,00001E,"(51.04035751380485, 0.7942833127851302)",0.72,0.96,0.31
31,Field6 - white_grape,00001F,"(51.04025346793181, 0.7941617629309757)",0.0,0.92,0.97
32,Field6 - white_grape,000020,"(51.040149422058775, 0.7940402130768213)",0.09,0.85,0.3
33,Field6 - white_grape,000021,"(51.04004537618574, 0.7939186632226667)",0.62,0.48,0.11
34,Field6 - white_grape,000022,"(51.0399413303127, 0.7937971133685121)",0.95,0.51,0.78
35,Field6 - white_grape,000023,"(51.03983728443966, 0.7936755635143576)",0.54,0.65,0.13
36,Field6 - white_grape,000024,"(51.039733238566626, 0.7935540136602032)",0.36,0.86,0.26
37,Field6 - white_grape,000025,"(51.03962919269359, 0.7934324638060486)",0.27,0.18,0.59
38,Field6 - white_grape,000026,"(51.03952514682055, 0.793310913951894)",0.86,0.86,0.36
39,Field6 - white_grape,000027,"(51.039421100947514, 0.7931893640977395)",0.09,0.35,0.29
40,Field6 - white_grape,000028,"(51.03931705507447, 0.793067814243585)",0.32,0.33,0.75
41,Field6 - white_grape,000029,"(51.03921300920143, 0.7929462643894305)",0.07,0.67,0.55
42,Field6 - white_grape,00002A,"(51.039108963328395, 0.7928247145352759)",0.44,0.99,0.2
43,Field6 - white_grape,00002B,"(51.03900491745536, 0.7927031646811213)",0.42,0.82,0.56
44,Field6 - white_grape,00002C,"(51.04054810156981, 0.7947520082206297)",0.51,0.91,0.04
45,Field6 - white_grape,00002D,"(51.040444055696774, 0.7946304583664753)",0.6,0.09,0.39
46,Field6 - white_grape,00002E,"(51.04034000982374, 0.7945089085123207)",0.44,0.79,0.01
47,Field6 - white_grape,00002F,"(51.0402359639507, 0.7943873586581661)",0.77,0.6,0.39
48,Field6 - white_grape,000030,"(51.04013191807766, 0.7942658088040117)",0.04,0.99,0.93
49,Field6 - white_grape,000031,"(51.040027872204625, 0.7941442589498572)",0.07,0.34,0.81
50,Field6 - white_grape,000032,"(51.03992382633159, 0.7940227090957026)",0.7,0.74,0.72
51,Field6 - white_grape,000033,"(51.03981978045855, 0.793901159241548)",0.16,0.86,0.46
52,Field6 - white_grape,000034,"(51.03971573458551, 0.7937796093873936)",0.27,0.9,0.21
53,Field6 - white_grape,000035,"(51.039611688712476, 0.7936580595332391)",0.61,0.55,0.41
54,Field6 - white_grape,000036,"(51.03950764283944, 0.7935365096790845)",0.08,0.89,0.37
55,Field6 - white_grape,000037,"(51.0394035969664, 0.7934149598249299)",0.8,0.4,0.6
56,Field6 - white_grape,000038,"(51.039299551093364, 0.7932934099707755)",0.95,0.98,0.52
57,Field6 - white_grape,000039,"(51.03919550522032, 0.7931718601166209)",0.96,0.36,0.07
58,Field6 - white_grape,00003A,"(51.03909145934728, 0.7930503102624664)",0.2,0.9,0.1
59,Field6 - white_grape,00003B,"(51.038987413474246, 0.7929287604083118)",0.13,0.33,0.68
60,Field6 - white_grape,00003C,"(51.03888336760121, 0.7928072105541573)",0.19,0.7,0.97
61,Field6 - white_grape,00003D,"(51.040426551715655, 0.7948560540936703)",0.97,0.14,0.83
62,Field6 - white_grape,00003E,"(51.04032250584262, 0.7947345042395159)",0.15,0.48,0.29
63,Field6 - white_grape,00003F,"(51.04021845996958, 0.7946129543853613)",0.01,0.3,0.99
64,Field6 - white_grape,000040,"(51.04011441409654, 0.7944914045312067)",0.89,0.71,0.0
65,Field6 - white_grape,000041,"(51.040010368223506, 0.7943698546770522)",0.47,0.77,0.05
66,Field6 - white_grape,000042,"(51.03990632235047, 0.7942483048228978)",0.24,0.53,0.38
67,Field6 - white_grape,000043,"(51.03980227647743, 0.7941267549687432)",0.75,0.13,0.81
68,Field6 - white_grape,000044,"(51.039698230604394, 0.7940052051145886)",0.02,0.59,0.68
69,Field6 - white_grape,000045,"(51.03959418473136, 0.7938836552604341)",0.59,0.75,0.24
70,Field6 - white_grape,000046,"(51.03949013885832, 0.7937621054062797)",0.9,0.84,0.39
71,Field6 - white_grape,000047,"(51.03938609298528, 0.7936405555521251)",0.24,0.58,0.21
72,Field6 - white_grape,000048,"(51.039282047112245, 0.7935190056979705)",0.84,0.86,0.93
73,Field6 - white_grape,000049,"(51.03917800123921, 0.793397455843816)",0.71,0.11,0.9
74,Field6 - white_grape,00004A,"(51.03907395536616, 0.7932759059896615)",0.79,0.07,0.62
75,Field6 - white_grape,00004B,"(51.038969909493126, 0.793154356135507)",0.01,0.06,0.11
76,Field6 - white_grape,00004C,"(51.03886586362009, 0.7930328062813524)",0.48,0.21,0.53
77,Field6 - white_grape,00004D,"(51.03876181774705, 0.7929112564271978)",0.42,0.46,0.38
78,Field6 - white_grape,00004E,"(51.040409047734535, 0.7950816498208609)",0.96,0.06,0.16
79,Field6 - white_grape,00004F,"(51.0403050018615, 0.7949600999667064)",0.45,0.77,0.76
80,Field6 - white_grape,000050,"(51.04020095598846, 0.7948385501125519)",0.23,0.65,0.34
